### Smoothing Techniques Applied to Telugu Bigram Corpus
This file contains smoothed probabilities for each bigram using three techniques:

1. Add-One Smoothing:
   P(w₂ | w₁) = (count(w₁, w₂) + 1) / (count(w₁) + V)
2. Add-K Smoothing (k = 0.3):
   P(w₂ | w₁) = (count(w₁, w₂) + k) / (count(w₁) + k × V)
3. Token Type Smoothing:
   P(w₂ | w₁) = (count(w₁, w₂) + weight(w₂)) / (∑ bigram_counts + ∑ token_type_weights)

Bigram	Count	PrefixCount	AddOne	AddK	TokenType
('కార్యకర్తలు', 'సైతం')	1	1	0.000241	0.000521	0.000074
('సైతం', 'పలు')	1	8	0.000241	0.000520	0.000074
('పలు', 'సందర్భాల్లో')	1	11	0.000240	0.000519	0.000074
('సందర్భాల్లో', 'తమ')	1	2	0.000241	0.000521	0.000074
('తమ', 'అభిప్రాయాలను')	1	20	0.000240	0.000517	0.000074
('అభిప్రాయాలను', 'వ్యక్తం')	1	1	0.000241	0.000521	0.000074
('గతంలో', 'ఎన్టీఆర్')	1	6	0.000241	0.000520	0.000074
('ఎన్టీఆర్', 'తెలుగుదేశం')	1	14	0.000240	0.000519	0.000074
('తెలుగుదేశం', 'పార్టీ')	2	3	0.000361	0.000922	0.000104
('పార్టీ', 'తరపున')	1	15	0.000240	0.000519	0.000074
('తరపున', 'ఎన్నికల')	1	1	0.000241	0.000521	0.000074
('ఎన్నికల', 'ప్రచారంలో')	1	10	0.000240	0.000520	0.000074
('ఈ', 'అంశంపై')	1	214	0.000235	0.000480	0.000074
('అంశంపై', 'నందమూరి')	1	1	0.000241	0.000521	0.000074
('బాలకృష్ణ', 'తన')	1	2	0.000241	0.000521	0.000074
('తన', 'పుట్టినరోజు')	1	51	0.000239	0.000511	0.000074
('పుట్టినరోజు', 'సందర్భంగా')	1	2	0.000241	0.000521	0.000074
('సందర్భంగా', 'టీవీ')	1	11	0.000240	0.000519	0.000074
('టీవీ', '9')	1	2	0.000241	0.000521	0.000074
('9', 'కు')	1	8	0.000241	0.000520	0.000074
('కు', 'ఇచ్చిన')	1	60	0.000239	0.000509	0.000074
('ఇచ్చిన', 'స్పెషల్')	1	9	0.000241	0.000520	0.000074
('స్పెషల్', 'ఇంటర్వ్యూలో')	1	6	0.000241	0.000520	0.000074
('ఇంటర్వ్యూలో', 'ఆసక్తికరమైన')	1	1	0.000241	0.000521	0.000074
('ఆసక్తికరమైన', 'వ్యాఖ్యలు')	1	2	0.000241	0.000521	0.000074
('<s>', 'తల')	1	1945	0.000195	0.000293	0.000074
('తల', 'మీద')	1	1	0.000241	0.000521	0.000074
('మీద', 'చల్లుకుని')	1	11	0.000240	0.000519	0.000074
('చల్లుకుని', 'పడుకో')	1	1	0.000241	0.000521	0.000074
('పడుకో', ',')	1	1	0.000241	0.000521	0.000074
(',', 'కయి')	1	549	0.000226	0.000427	0.000074
('కయి', 'కయి')	1	2	0.000241	0.000521	0.000074
('కయి', 'మే')	1	2	0.000241	0.000521	0.000074
('మే', 'తోడా')	1	8	0.000241	0.000520	0.000074
('తోడా', 'ప్రాబ్లమ్')	1	1	0.000241	0.000521	0.000074
('ప్రాబ్లమ్', '</s>')	1	1	0.000241	0.000521	0.000059
('ఆ', 'ట్వీట్')	2	71	0.000358	0.000897	0.000104
('ట్వీట్', '\u200c')	1	5	0.000241	0.000521	0.000074
('కు', 'అనిత')	1	60	0.000239	0.000509	0.000074
('అనిత', 'దిమ్మ')	1	1	0.000241	0.000521	0.000074
('దిమ్మ', 'తిరిగే')	1	1	0.000241	0.000521	0.000074
('తిరిగే', 'కౌంటర్')	1	1	0.000241	0.000521	0.000074
('కౌంటర్', 'వైఎస్')	1	2	0.000241	0.000521	0.000074
('ఎన్నికల', 'ముందు')	1	10	0.000240	0.000520	0.000074
('ముందు', 'చేయూతకు')	1	16	0.000240	0.000518	0.000074
('చేయూతకు', 'సంబంధించి')	1	1	0.000241	0.000521	0.000074
('సంబంధించి', 'హామీ')	1	6	0.000241	0.000520	0.000074
('హామీ', 'ఇచ్చారు')	2	3	0.000361	0.000922	0.000104
('<s>', 'ఆయా')	2	1945	0.000293	0.000518	0.000104
('ఆయా', 'సామాజిక')	1	4	0.000241	0.000521	0.000074
('సామాజిక', 'వర్గాలకు')	1	9	0.000241	0.000520	0.000074
('వర్గాలకు', 'చెందిన')	1	2	0.000241	0.000521	0.000074
('చెందిన', '45')	1	21	0.000240	0.000517	0.000074
('45', '–')	1	5	0.000241	0.000521	0.000074
('–', '60')	1	12	0.000240	0.000519	0.000074
('60', 'ఏళ్ల')	1	3	0.000241	0.000521	0.000074
('ఏళ్ల', 'మధ్య')	1	7	0.000241	0.000520	0.000074
('మధ్య', 'వయస్సు')	1	19	0.000240	0.000518	0.000074
('వయస్సు', 'ఉండే')	1	5	0.000241	0.000521	0.000074
('ఉండే', 'అర్హులైన')	1	6	0.000241	0.000520	0.000074
('అర్హులైన', 'మహిళలకు')	1	1	0.000241	0.000521	0.000074
('మహిళలకు', 'ఏటా')	1	2	0.000241	0.000521	0.000074
('ఏటా', 'రూ')	1	3	0.000241	0.000521	0.000074
('<s>', '18')	1	1945	0.000195	0.000293	0.000074
('18', ',')	1	5	0.000241	0.000521	0.000074
(',', '750')	1	549	0.000226	0.000427	0.000074
('750', 'చొప్పున')	1	2	0.000241	0.000521	0.000074
('చొప్పున', 'నాలుగేళ్లలో')	1	1	0.000241	0.000521	0.000074
('నాలుగేళ్లలో', 'రూ')	1	1	0.000241	0.000521	0.000074
('75', 'వేల')	1	3	0.000241	0.000521	0.000074
('వేల', 'ఆర్థిక')	1	7	0.000241	0.000520	0.000074
('ఆర్థిక', 'సహాయం')	1	3	0.000241	0.000521	0.000074
('సహాయం', 'అందజేస్తామన్నారు')	1	1	0.000241	0.000521	0.000074
('అందజేస్తామన్నారు', '</s>')	1	1	0.000241	0.000521	0.000059
('గతేడాది', 'మొదటి')	1	5	0.000241	0.000521	0.000074
('మొదటి', 'విడతలో')	1	5	0.000241	0.000521	0.000074
('విడతలో', '24')	1	1	0.000241	0.000521	0.000074
('24', 'లక్షల')	1	4	0.000241	0.000521	0.000074
('లక్షల', 'మంది')	4	18	0.000601	0.001713	0.000163
('మంది', 'మహిళలకు')	1	24	0.000240	0.000517	0.000074
('మహిళలకు', 'ఈ')	1	2	0.000241	0.000521	0.000074
('ఈ', 'పథకం')	1	214	0.000235	0.000480	0.000074
('పథకం', 'ద్వారా')	1	3	0.000241	0.000521	0.000074
('ద్వారా', 'ప్రభుత్వం')	1	22	0.000240	0.000517	0.000074
('ప్రభుత్వం', 'దాదాపు')	1	25	0.000240	0.000516	0.000074
('దాదాపు', 'రూ')	1	5	0.000241	0.000521	0.000074
('500', 'కోట్ల')	1	2	0.000241	0.000521	0.000074
('కోట్ల', 'మొత్తాన్ని')	1	9	0.000241	0.000520	0.000074
('మొత్తాన్ని', 'చెల్లించింది')	1	2	0.000241	0.000521	0.000074
('చెల్లించింది', '</s>')	1	1	0.000241	0.000521	0.000059
('గతేడాది', '44')	1	5	0.000241	0.000521	0.000074
('44', 'ఏళ్ల')	1	1	0.000241	0.000521	0.000074
('వయస్సు', 'పూర్తయి')	1	5	0.000241	0.000521	0.000074
('పూర్తయి', 'పథకానికి')	1	1	0.000241	0.000521	0.000074
('పథకానికి', 'అర్హత')	1	1	0.000241	0.000521	0.000074
('అర్హత', 'పొందలేకపోయిన')	1	1	0.000241	0.000521	0.000074
('పొందలేకపోయిన', 'వారిని')	1	1	0.000241	0.000521	0.000074
('వారిని', 'ఈ')	1	8	0.000241	0.000520	0.000074
('ఏడాది', 'అధికారులు')	1	10	0.000240	0.000520	0.000074
('అధికారులు', 'గుర్తిస్తున్నారు')	1	20	0.000240	0.000517	0.000074
('గుర్తిస్తున్నారు', '</s>')	1	1	0.000241	0.000521	0.000059
('ఈ', 'సన్నివేశాన్ని')	1	214	0.000235	0.000480	0.000074
('సన్నివేశాన్ని', 'అంతా')	1	1	0.000241	0.000521	0.000074
('అంతా', 'ఓ')	1	4	0.000241	0.000521	0.000074
('ఓ', 'వ్యక్తి')	1	37	0.000240	0.000514	0.000074
('వ్యక్తి', 'తన')	2	7	0.000361	0.000920	0.000104
('తన', 'కెమెరాలో')	1	51	0.000239	0.000511	0.000074
('కెమెరాలో', 'బంధించి')	1	1	0.000241	0.000521	0.000074
('బంధించి', 'నెట్టింట్లో')	1	2	0.000241	0.000521	0.000074
('నెట్టింట్లో', 'వదిలాడు')	1	1	0.000241	0.000521	0.000074
('వదిలాడు', '</s>')	1	1	0.000241	0.000521	0.000059
('ఈ', 'వీడియో')	1	214	0.000235	0.000480	0.000074
('వీడియో', 'చూసిన')	1	6	0.000241	0.000520	0.000074
('చూసిన', 'నెటిజన్లు')	1	4	0.000241	0.000521	0.000074
('నెటిజన్లు', 'బాధలో')	1	2	0.000241	0.000521	0.000074
('బాధలో', 'ఉన్నప్పుడు')	1	2	0.000241	0.000521	0.000074
('ఉన్నప్పుడు', 'ఏవి')	1	6	0.000241	0.000520	0.000074
('ఏవి', 'మనల్ని')	1	1	0.000241	0.000521	0.000074
('మనల్ని', 'బాధలో')	1	1	0.000241	0.000521	0.000074
('బాధలో', 'నుండి')	1	2	0.000241	0.000521	0.000074
('నుండి', 'బయటపడేయలేవు')	1	65	0.000239	0.000508	0.000074
('బయటపడేయలేవు', '</s>')	1	1	0.000241	0.000521	0.000059
('<s>', 'తేనె')	1	1945	0.000195	0.000293	0.000074
('తేనె', 'ఒక')	1	2	0.000241	0.000521	0.000074
('ఒక', 'యాంటీఆక్సిడెంట్')	1	48	0.000239	0.000512	0.000074
('యాంటీఆక్సిడెంట్', ',')	1	1	0.000241	0.000521	0.000074
(',', 'ఇది')	4	549	0.000565	0.001414	0.000163
('ఇది', 'మీ')	1	25	0.000240	0.000516	0.000074
('మీ', 'పునరుత్పత్తి')	1	58	0.000239	0.000510	0.000074
('పునరుత్పత్తి', 'అవయవాలతో')	1	1	0.000241	0.000521	0.000074
('అవయవాలతో', 'సహా')	1	1	0.000241	0.000521	0.000074
('సహా', 'శరీరంలో')	1	3	0.000241	0.000521	0.000074
('శరీరంలో', 'ఆక్సీకరణ')	1	1	0.000241	0.000521	0.000074
('ఆక్సీకరణ', 'ఒత్తిడిని')	1	1	0.000241	0.000521	0.000074
('ఒత్తిడిని', 'కలిగిస్తుంది')	1	1	0.000241	0.000521	0.000074
('కలిగిస్తుంది', '</s>')	1	1	0.000241	0.000521	0.000059
('<s>', 'వృషణ')	1	1945	0.000195	0.000293	0.000074
('వృషణ', 'నష్టం')	1	1	0.000241	0.000521	0.000074
('నష్టం', 'ఉంటే')	1	2	0.000241	0.000521	0.000074
('ఉంటే', 'ఇది')	1	13	0.000240	0.000519	0.000074
('ఇది', 'పరిస్థితిని')	1	25	0.000240	0.000516	0.000074
('పరిస్థితిని', 'మెరుగుపరుస్తుంది')	1	3	0.000241	0.000521	0.000074
('మెరుగుపరుస్తుంది', ',')	1	1	0.000241	0.000521	0.000074
('ఇది', 'తక్కువ')	1	25	0.000240	0.000516	0.000074
('తక్కువ', 'స్పెర్మ్')	1	10	0.000240	0.000520	0.000074
('స్పెర్మ్', 'లెక్కింపుకు')	1	1	0.000241	0.000521	0.000074
('లెక్కింపుకు', 'ఒక')	1	1	0.000241	0.000521	0.000074
('ఒక', 'కారణం')	1	48	0.000239	0.000512	0.000074
('ఈ', 'చిన్న')	1	214	0.000235	0.000480	0.000074
('చిన్న', 'చిట్కాను')	1	5	0.000241	0.000521	0.000074
('చిట్కాను', 'రెగ్యులర్')	1	1	0.000241	0.000521	0.000074
('గా', 'ఫాలో')	1	32	0.000240	0.000515	0.000074
('ఫాలో', 'అవుతుంటే')	1	1	0.000241	0.000521	0.000074
('అవుతుంటే', 'తలనొప్పి')	1	1	0.000241	0.000521	0.000074
('తలనొప్పి', ',')	1	1	0.000241	0.000521	0.000074
(',', 'మైగ్రేన్')	1	549	0.000226	0.000427	0.000074
('మైగ్రేన్', 'నొప్పి')	1	1	0.000241	0.000521	0.000074
('నొప్పి', ',')	1	2	0.000241	0.000521	0.000074
(',', 'పంటి')	1	549	0.000226	0.000427	0.000074
('పంటి', 'నొప్పులు')	1	1	0.000241	0.000521	0.000074
('నొప్పులు', 'కూడా')	1	3	0.000241	0.000521	0.000074
('కూడా', 'తగ్గుతాయి')	1	93	0.000238	0.000503	0.000074
('ఇక', 'అలానే')	1	36	0.000240	0.000514	0.000074
('అలానే', 'ఆధార్')	1	2	0.000241	0.000521	0.000074
('ఆధార్', 'కార్డు')	2	2	0.000361	0.000922	0.000104
('కార్డు', '</s>')	1	3	0.000241	0.000521	0.000059
('<s>', 'పాన్')	1	1945	0.000195	0.000293	0.000074
('పాన్', 'కార్డు')	1	2	0.000241	0.000521	0.000074
('కార్డు', ',')	1	3	0.000241	0.000521	0.000074
(',', 'పాస్')	1	549	0.000226	0.000427	0.000074
('పాస్', 'పోర్ట్')	1	2	0.000241	0.000521	0.000074
('పోర్ట్', 'లు')	1	2	0.000241	0.000521	0.000074
('కూడా', 'ఉంటాయి')	1	93	0.000238	0.000503	0.000074
('వారి', 'ఫొటోస్')	1	16	0.000240	0.000518	0.000074
('ఫొటోస్', 'కూడా')	1	1	0.000241	0.000521	0.000074
('కూడా', 'భయంకరంగా')	1	93	0.000238	0.000503	0.000074
('భయంకరంగా', 'ఉంటాయి')	1	1	0.000241	0.000521	0.000074
('<s>', 'గతంలోనే')	1	1945	0.000195	0.000293	0.000074
('గతంలోనే', 'ప్రభాస్')	1	1	0.000241	0.000521	0.000074
('ప్రభాస్', 'ఆధార్')	1	4	0.000241	0.000521	0.000074
('కార్డు', 'అంటూ')	1	3	0.000241	0.000521	0.000074
('అంటూ', 'కొన్ని')	1	12	0.000240	0.000519	0.000074
('కొన్ని', 'వార్తలు')	1	19	0.000240	0.000518	0.000074
('వార్తలు', 'వచ్చి')	1	3	0.000241	0.000521	0.000074
('వచ్చి', 'సోషల్')	1	6	0.000241	0.000520	0.000074
('సోషల్', 'మీడియాని')	1	12	0.000240	0.000519	0.000074
('మీడియాని', 'ఊపేశాయి')	1	1	0.000241	0.000521	0.000074
('ఊపేశాయి', '</s>')	1	1	0.000241	0.000521	0.000059
('ఇప్పుడు', 'కూడా')	1	31	0.000240	0.000515	0.000074
('అంతే', 'ఇంస్టాగ్రామ్')	1	5	0.000241	0.000521	0.000074
('ఇంస్టాగ్రామ్', ',')	1	1	0.000241	0.000521	0.000074
(',', 'ఫేస్')	1	549	0.000226	0.000427	0.000074
('బుక్', 'ల్లో')	1	4	0.000241	0.000521	0.000074
('ల్లో', 'సెలబ్రిటీల')	1	4	0.000241	0.000521	0.000074
('సెలబ్రిటీల', 'ఫోటోలు')	1	1	0.000241	0.000521	0.000074
('ఫోటోలు', 'వైరల్')	1	6	0.000241	0.000520	0.000074
('వైరల్', 'గా')	1	4	0.000241	0.000521	0.000074
('గా', 'మారాయి')	1	32	0.000240	0.000515	0.000074
('మారాయి', '</s>')	1	1	0.000241	0.000521	0.000059
('ఆ', 'ఫోటోలు')	1	71	0.000239	0.000507	0.000074
('ఫోటోలు', 'చూస్తే')	1	6	0.000241	0.000520	0.000074
('చూస్తే', 'ఎవరైనా')	1	3	0.000241	0.000521	0.000074
('ఎవరైనా', 'సరే')	1	1	0.000241	0.000521	0.000074
('సరే', 'వామ్మో')	1	2	0.000241	0.000521	0.000074
('వామ్మో', 'అనాల్సిందే')	1	1	0.000241	0.000521	0.000074
('అనాల్సిందే', '</s>')	1	1	0.000241	0.000521	0.000059
('<s>', 'అమ')	1	1945	0.000195	0.000293	0.000074
('\u200c', 'రావ')	2	995	0.000323	0.000660	0.000104
('తి', 'బ్రాండ్')	1	6	0.000241	0.000520	0.000074
('బ్రాండ్', 'ఇమేజ్')	1	2	0.000241	0.000521	0.000074
('ఇమేజ్', '\u200c')	1	1	0.000241	0.000521	0.000074
('ను', 'అంత')	1	58	0.000239	0.000510	0.000074
('అంత', '\u200c')	1	4	0.000241	0.000521	0.000074
('\u200c', 'ర్జాతీయ')	1	995	0.000215	0.000373	0.000074
('ర్జాతీయ', 'స్థాయికి')	1	1	0.000241	0.000521	0.000074
('స్థాయికి', 'తీసుకెళ్లేందుకు')	1	2	0.000241	0.000521	0.000074
('తీసుకెళ్లేందుకు', 'మార')	1	1	0.000241	0.000521	0.000074
('మార', '\u200c')	4	4	0.000602	0.001723	0.000163
('\u200c', 'థాన్')	4	995	0.000538	0.001233	0.000163
('థాన్', '\u200c')	4	4	0.000602	0.001723	0.000163
('లు', 'ఎంత')	1	28	0.000240	0.000516	0.000074
('ఎంత', '\u200c')	1	6	0.000241	0.000520	0.000074
('\u200c', 'గానో')	1	995	0.000215	0.000373	0.000074
('గానో', 'ఉప')	1	1	0.000241	0.000521	0.000074
('\u200c', 'యోగ')	2	995	0.000323	0.000660	0.000104
('యోగ', '\u200c')	2	2	0.000361	0.000922	0.000104
('\u200c', 'తాయ')	2	995	0.000323	0.000660	0.000104
('తాయ', '\u200c')	2	2	0.000361	0.000922	0.000104
('ని', 'మంత్రి')	1	28	0.000240	0.000516	0.000074
('మంత్రి', 'ప్ర')	1	21	0.000240	0.000517	0.000074
('\u200c', 'త్తిపాటి')	1	995	0.000215	0.000373	0.000074
('త్తిపాటి', 'పుల్లారావు')	1	1	0.000241	0.000521	0.000074
('పుల్లారావు', 'అన్నారు')	1	1	0.000241	0.000521	0.000074
('లు', 'ఆరోగ్యంగా')	1	28	0.000240	0.000516	0.000074
('ఆరోగ్యంగా', 'ఉండ')	1	1	0.000241	0.000521	0.000074
('ఉండ', '\u200c')	2	2	0.000361	0.000922	0.000104
('\u200c', 'డానికి')	1	995	0.000215	0.000373	0.000074
('డానికి', 'ఇలాంటి')	1	1	0.000241	0.000521	0.000074
('ఇలాంటి', 'మార')	1	10	0.000240	0.000520	0.000074
('లు', 'ఎంతో')	1	28	0.000240	0.000516	0.000074
